"Index","Month_of_issue","District","Category","Year","Actual SPI Value","Probability","Actual Drought","0%","1%","2%","3%","4%","5%","6%","7%","8%","9%","10%","11%","12%","13%","14%","15%","16%","17%","18%","19%","20%","21%","22%","23%","24%","25%","26%","27%","28%","29%","30%","31%","32%","33%","34%","35%","36%","37%","38%","39%","40%","41%","42%","43%","44%","45%","46%","47%","48%","49%","50%","51%","52%","53%","54%","55%","56%","57%","58%","59%","60%","61%","62%","63%","64%","65%","66%","67%","68%","70%","71%","73%","74%"
"SPI ND",8,"Marara","Severo",1993,-0.25,0.09,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",1994,-0.91,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",1995,1.37,0.16,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",1996,0.67,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",1997,0.8,0.28,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",1998,0.92,0.27,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",1999,-1.95,0.19,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2000,0.72,0.21,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2001,0.49,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2002,-0.9,0.17,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2003,-1.12,0.2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2004,1.72,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2005,1.07,0.24,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2006,0.25,0.19,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2007,1.44,0.13,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2008,-1.24,0.13,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2009,1.16,0.15,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2010,0.38,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2011,-0.07,0.36,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2012,-0.37,0.13,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2013,-0.7,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2014,0.76,0.12,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2015,-0.99,0.28,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2016,0.46,0.13,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2017,-0.19,0.08,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2018,0.65,0.08,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2019,-0.86,0.08,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",8,"Marara","Severo",2020,0.71,0.16,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",1993,-0.54,0.21,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",1994,-0.6,0.04,0,1,NA,NA,1,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",1995,1.14,0.16,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",1996,0.28,0.15,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",1997,0.7,0.21,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",1998,1.52,0.05,0,1,NA,NA,1,1,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",1999,-1.99,0.15,1,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2000,0.51,0.16,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2001,1.02,0.15,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2002,-0.99,0.03,0,1,NA,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2003,-1.18,0.12,1,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2004,1.62,0.2,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2005,1.25,0.13,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2006,0.11,0.16,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2007,1.77,0.03,0,1,NA,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2008,-1,0.16,1,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2009,0.41,0.24,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2010,0.17,0.1,0,1,NA,NA,1,1,1,NA,NA,1,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2011,-0.26,0.24,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2012,-0.22,0.12,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2013,-0.8,0.15,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2014,0.88,0.08,0,1,NA,NA,1,1,1,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2015,-1.14,0.25,1,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2016,0.44,0.14,0,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2017,-0.44,0.08,0,1,NA,NA,1,1,1,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2018,0.23,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2019,-1.21,0.1,1,1,NA,NA,1,1,1,NA,NA,1,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Changara","Severo",2020,0.6,0.1,0,1,NA,NA,1,1,1,NA,NA,1,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Chibuto","Leve",1993,0.59,0.38,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ND",9,"Chibuto","Leve",1994,0.19,0.33,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,NA,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
